variant,event_id,op_id,core,source_core_id,pipe,start,end
control,ADD##627,627,2,1,PIPE_V,127594,128118
control,COPY_OUT##1842,1842,2,1,PIPE_MTE3,127594,127596
control,RELU##628,628,2,1,PIPE_V,128118,128642
control,RELU##629,629,2,1,PIPE_V,128642,129166
control,REDUCE##630,630,2,1,PIPE_V,129166,129690
control,ADD##631,631,2,1,PIPE_V,129690,130214
control,COPY_OUT##1843,1843,2,1,PIPE_MTE3,129690,129692
control,RELU##632,632,2,1,PIPE_V,130214,130738
control,RELU##633,633,2,1,PIPE_V,130738,131262
control,REDUCE##634,634,2,1,PIPE_V,131262,131786
control,COPY_OUT##1844,1844,2,1,PIPE_MTE3,131786,131788
control,COPY_IN##1876,1876,2,1,PIPE_MTE2,133934,135575
control,COPY_IN##1880,1880,2,1,PIPE_MTE2,135575,135578
control,ADD##678,678,2,1,PIPE_V,135578,136102
control,COPY_IN##1877,1877,2,1,PIPE_MTE2,135578,137220
control,RELU##679,679,2,1,PIPE_V,136102,136626
control,RELU##680,680,2,1,PIPE_V,136626,137150
control,REDUCE##681,681,2,1,PIPE_V,137150,137674
control,COPY_IN##1878,1878,2,1,PIPE_MTE2,137220,138511
control,ADD##682,682,2,1,PIPE_V,137674,138198
control,COPY_OUT##1881,1881,2,1,PIPE_MTE3,137674,137679
control,RELU##683,683,2,1,PIPE_V,138198,138722
control,COPY_IN##1879,1879,2,1,PIPE_MTE2,138511,139605
control,RELU##684,684,2,1,PIPE_V,138722,139246
control,REDUCE##685,685,2,1,PIPE_V,139246,139770
control,ADD##686,686,2,1,PIPE_V,139770,140294
control,COPY_OUT##1882,1882,2,1,PIPE_MTE3,139770,139772
control,RELU##687,687,2,1,PIPE_V,140294,140818
control,RELU##688,688,2,1,PIPE_V,140818,141342
control,REDUCE##689,689,2,1,PIPE_V,141342,141866
control,ADD##690,690,2,1,PIPE_V,141866,142390
control,COPY_OUT##1883,1883,2,1,PIPE_MTE3,141866,141868
control,RELU##691,691,2,1,PIPE_V,142390,142914
control,RELU##692,692,2,1,PIPE_V,142914,143438
control,REDUCE##693,693,2,1,PIPE_V,143438,143962
control,COPY_OUT##1884,1884,2,1,PIPE_MTE3,143962,143964
control,COPY_IN##1916,1916,2,1,PIPE_MTE2,146110,147751
control,COPY_IN##1920,1920,2,1,PIPE_MTE2,147751,147754
control,ADD##737,737,2,1,PIPE_V,147754,148278
control,COPY_IN##1917,1917,2,1,PIPE_MTE2,147754,149396
control,RELU##738,738,2,1,PIPE_V,148278,148802
control,RELU##739,739,2,1,PIPE_V,148802,149326
control,REDUCE##740,740,2,1,PIPE_V,149326,149850
control,COPY_IN##1918,1918,2,1,PIPE_MTE2,149396,150687
control,ADD##741,741,2,1,PIPE_V,149850,150374
control,COPY_OUT##1921,1921,2,1,PIPE_MTE3,149850,149855
control,RELU##742,742,2,1,PIPE_V,150374,150898
control,COPY_IN##1919,1919,2,1,PIPE_MTE2,150687,151781
control,RELU##743,743,2,1,PIPE_V,150898,151422
control,REDUCE##744,744,2,1,PIPE_V,151422,151946
control,ADD##745,745,2,1,PIPE_V,151946,152470
control,COPY_OUT##1922,1922,2,1,PIPE_MTE3,151946,151948
control,RELU##746,746,2,1,PIPE_V,152470,152994
control,RELU##747,747,2,1,PIPE_V,152994,153518
control,REDUCE##748,748,2,1,PIPE_V,153518,154042
control,ADD##749,749,2,1,PIPE_V,154042,154566
control,COPY_OUT##1923,1923,2,1,PIPE_MTE3,154042,154044
control,RELU##750,750,2,1,PIPE_V,154566,155090
control,RELU##751,751,2,1,PIPE_V,155090,155614
control,REDUCE##752,752,2,1,PIPE_V,155614,156138
control,COPY_OUT##1924,1924,2,1,PIPE_MTE3,156138,156140
control,COPY_IN##1956,1956,2,1,PIPE_MTE2,158286,159927
control,COPY_IN##1960,1960,2,1,PIPE_MTE2,159927,159930
control,ADD##796,796,2,1,PIPE_V,159930,160454
control,COPY_IN##1957,1957,2,1,PIPE_MTE2,159930,161572
control,RELU##797,797,2,1,PIPE_V,160454,160978
control,RELU##798,798,2,1,PIPE_V,160978,161502
control,REDUCE##799,799,2,1,PIPE_V,161502,162026
control,COPY_IN##1958,1958,2,1,PIPE_MTE2,161572,162863
control,ADD##800,800,2,1,PIPE_V,162026,162550
control,COPY_OUT##1961,1961,2,1,PIPE_MTE3,162026,162031
control,RELU##801,801,2,1,PIPE_V,162550,163074
control,COPY_IN##1959,1959,2,1,PIPE_MTE2,162863,163957
control,RELU##802,802,2,1,PIPE_V,163074,163598
control,REDUCE##803,803,2,1,PIPE_V,163598,164122
control,ADD##804,804,2,1,PIPE_V,164122,164646
control,COPY_OUT##1962,1962,2,1,PIPE_MTE3,164122,164124
control,RELU##805,805,2,1,PIPE_V,164646,165170
control,RELU##806,806,2,1,PIPE_V,165170,165694
control,REDUCE##807,807,2,1,PIPE_V,165694,166218
control,ADD##808,808,2,1,PIPE_V,166218,166742
control,COPY_OUT##1963,1963,2,1,PIPE_MTE3,166218,166220
control,RELU##809,809,2,1,PIPE_V,166742,167266
control,RELU##810,810,2,1,PIPE_V,167266,167790
control,REDUCE##811,811,2,1,PIPE_V,167790,168314
control,COPY_OUT##1964,1964,2,1,PIPE_MTE3,168314,168316
control,COPY_IN##1996,1996,2,1,PIPE_MTE2,170462,172103
control,COPY_IN##2000,2000,2,1,PIPE_MTE2,172103,172106
control,ADD##855,855,2,1,PIPE_V,172106,172630
control,COPY_IN##1997,1997,2,1,PIPE_MTE2,172106,173748
control,RELU##856,856,2,1,PIPE_V,172630,173154
control,RELU##857,857,2,1,PIPE_V,173154,173678
control,REDUCE##858,858,2,1,PIPE_V,173678,174202
control,COPY_IN##1998,1998,2,1,PIPE_MTE2,173748,175039
control,ADD##859,859,2,1,PIPE_V,174202,174726
control,COPY_OUT##2001,2001,2,1,PIPE_MTE3,174202,174207
control,RELU##860,860,2,1,PIPE_V,174726,175250
control,COPY_IN##1999,1999,2,1,PIPE_MTE2,175039,176133
control,RELU##861,861,2,1,PIPE_V,175250,175774
control,REDUCE##862,862,2,1,PIPE_V,175774,176298
control,ADD##863,863,2,1,PIPE_V,176298,176822
control,COPY_OUT##2002,2002,2,1,PIPE_MTE3,176298,176300
control,RELU##864,864,2,1,PIPE_V,176822,177346
control,RELU##865,865,2,1,PIPE_V,177346,177870
control,REDUCE##866,866,2,1,PIPE_V,177870,178394
control,ADD##867,867,2,1,PIPE_V,178394,178918
control,COPY_OUT##2003,2003,2,1,PIPE_MTE3,178394,178396
control,RELU##868,868,2,1,PIPE_V,178918,179442
control,RELU##869,869,2,1,PIPE_V,179442,179966
control,REDUCE##870,870,2,1,PIPE_V,179966,180490
control,COPY_OUT##2004,2004,2,1,PIPE_MTE3,180490,180492
control,COPY_IN##2036,2036,2,1,PIPE_MTE2,182638,184279
control,COPY_IN##2040,2040,2,1,PIPE_MTE2,184279,184282
control,ADD##914,914,2,1,PIPE_V,184282,184806
control,COPY_IN##2037,2037,2,1,PIPE_MTE2,184282,185924
control,RELU##915,915,2,1,PIPE_V,184806,185330
control,RELU##916,916,2,1,PIPE_V,185330,185854
control,REDUCE##917,917,2,1,PIPE_V,185854,186378
control,COPY_IN##2038,2038,2,1,PIPE_MTE2,185924,187215
control,ADD##918,918,2,1,PIPE_V,186378,186902
control,COPY_OUT##2041,2041,2,1,PIPE_MTE3,186378,186383
control,RELU##919,919,2,1,PIPE_V,186902,187426
control,COPY_IN##2039,2039,2,1,PIPE_MTE2,187215,188309
control,RELU##920,920,2,1,PIPE_V,187426,187950
control,REDUCE##921,921,2,1,PIPE_V,187950,188474
control,ADD##922,922,2,1,PIPE_V,188474,188998
control,COPY_OUT##2042,2042,2,1,PIPE_MTE3,188474,188476
control,RELU##923,923,2,1,PIPE_V,188998,189522
control,RELU##924,924,2,1,PIPE_V,189522,190046
control,REDUCE##925,925,2,1,PIPE_V,190046,190570
control,ADD##926,926,2,1,PIPE_V,190570,191094
control,COPY_OUT##2043,2043,2,1,PIPE_MTE3,190570,190572
control,RELU##927,927,2,1,PIPE_V,191094,191618
control,RELU##928,928,2,1,PIPE_V,191618,192142
control,REDUCE##929,929,2,1,PIPE_V,192142,192666
control,COPY_OUT##2044,2044,2,1,PIPE_MTE3,192666,192668
control,COPY_IN##2076,2076,2,1,PIPE_MTE2,194814,196455
control,COPY_IN##2080,2080,2,1,PIPE_MTE2,196455,196458
control,ADD##973,973,2,1,PIPE_V,196458,196982
control,COPY_IN##2077,2077,2,1,PIPE_MTE2,196458,198100
control,RELU##974,974,2,1,PIPE_V,196982,197506
control,RELU##975,975,2,1,PIPE_V,197506,198030
control,REDUCE##976,976,2,1,PIPE_V,198030,198554
control,COPY_IN##2078,2078,2,1,PIPE_MTE2,198100,199391
control,ADD##977,977,2,1,PIPE_V,198554,199078
control,COPY_OUT##2081,2081,2,1,PIPE_MTE3,198554,198559
control,RELU##978,978,2,1,PIPE_V,199078,199602
control,COPY_IN##2079,2079,2,1,PIPE_MTE2,199391,200485
control,RELU##979,979,2,1,PIPE_V,199602,200126
control,REDUCE##980,980,2,1,PIPE_V,200126,200650
control,ADD##981,981,2,1,PIPE_V,200650,201174
control,COPY_OUT##2082,2082,2,1,PIPE_MTE3,200650,200652
control,RELU##982,982,2,1,PIPE_V,201174,201698
control,RELU##983,983,2,1,PIPE_V,201698,202222
control,REDUCE##984,984,2,1,PIPE_V,202222,202746
control,ADD##985,985,2,1,PIPE_V,202746,203270
control,COPY_OUT##2083,2083,2,1,PIPE_MTE3,202746,202748
control,RELU##986,986,2,1,PIPE_V,203270,203794
control,RELU##987,987,2,1,PIPE_V,203794,204318
control,REDUCE##988,988,2,1,PIPE_V,204318,204842
control,COPY_OUT##2084,2084,2,1,PIPE_MTE3,204842,204844
control,COPY_IN##2116,2116,2,1,PIPE_MTE2,206990,208631
control,COPY_IN##2120,2120,2,1,PIPE_MTE2,208631,208634
control,ADD##1032,1032,2,1,PIPE_V,208634,209158
control,COPY_IN##2117,2117,2,1,PIPE_MTE2,208634,210276
control,RELU##1033,1033,2,1,PIPE_V,209158,209682
control,RELU##1034,1034,2,1,PIPE_V,209682,210206
control,REDUCE##1035,1035,2,1,PIPE_V,210206,210730
control,COPY_IN##2118,2118,2,1,PIPE_MTE2,210276,211567
control,ADD##1036,1036,2,1,PIPE_V,210730,211254
control,COPY_OUT##2121,2121,2,1,PIPE_MTE3,210730,210735
control,RELU##1037,1037,2,1,PIPE_V,211254,211778
control,COPY_IN##2119,2119,2,1,PIPE_MTE2,211567,212661
control,RELU##1038,1038,2,1,PIPE_V,211778,212302
control,REDUCE##1039,1039,2,1,PIPE_V,212302,212826
control,ADD##1040,1040,2,1,PIPE_V,212826,213350
control,COPY_OUT##2122,2122,2,1,PIPE_MTE3,212826,212828
control,RELU##1041,1041,2,1,PIPE_V,213350,213874
control,RELU##1042,1042,2,1,PIPE_V,213874,214398
control,REDUCE##1043,1043,2,1,PIPE_V,214398,214922
control,ADD##1044,1044,2,1,PIPE_V,214922,215446
control,COPY_OUT##2123,2123,2,1,PIPE_MTE3,214922,214924
control,RELU##1045,1045,2,1,PIPE_V,215446,215970
control,RELU##1046,1046,2,1,PIPE_V,215970,216494
control,REDUCE##1047,1047,2,1,PIPE_V,216494,217018
control,COPY_OUT##2124,2124,2,1,PIPE_MTE3,217018,217020
control,COPY_IN##2156,2156,2,1,PIPE_MTE2,219166,220807
control,COPY_IN##2160,2160,2,1,PIPE_MTE2,220807,220810
control,ADD##1091,1091,2,1,PIPE_V,220810,221334
control,COPY_IN##2157,2157,2,1,PIPE_MTE2,220810,222452
control,RELU##1092,1092,2,1,PIPE_V,221334,221858
control,RELU##1093,1093,2,1,PIPE_V,221858,222382
control,REDUCE##1094,1094,2,1,PIPE_V,222382,222906
control,COPY_IN##2158,2158,2,1,PIPE_MTE2,222452,223743
control,ADD##1095,1095,2,1,PIPE_V,222906,223430
control,COPY_OUT##2161,2161,2,1,PIPE_MTE3,222906,222911
control,RELU##1096,1096,2,1,PIPE_V,223430,223954
control,COPY_IN##2159,2159,2,1,PIPE_MTE2,223743,224837
control,RELU##1097,1097,2,1,PIPE_V,223954,224478
control,REDUCE##1098,1098,2,1,PIPE_V,224478,225002
control,ADD##1099,1099,2,1,PIPE_V,225002,225526
control,COPY_OUT##2162,2162,2,1,PIPE_MTE3,225002,225004
control,RELU##1100,1100,2,1,PIPE_V,225526,226050
control,RELU##1101,1101,2,1,PIPE_V,226050,226574
control,REDUCE##1102,1102,2,1,PIPE_V,226574,227098
control,ADD##1103,1103,2,1,PIPE_V,227098,227622
control,COPY_OUT##2163,2163,2,1,PIPE_MTE3,227098,227100
control,RELU##1104,1104,2,1,PIPE_V,227622,228146
control,RELU##1105,1105,2,1,PIPE_V,228146,228670
control,REDUCE##1106,1106,2,1,PIPE_V,228670,229194
control,COPY_OUT##2164,2164,2,1,PIPE_MTE3,229194,229196
control,COPY_IN##2196,2196,2,1,PIPE_MTE2,231342,232983
control,COPY_IN##2200,2200,2,1,PIPE_MTE2,232983,232986
control,ADD##1150,1150,2,1,PIPE_V,232986,233510
control,COPY_IN##2197,2197,2,1,PIPE_MTE2,232986,234628
control,RELU##1151,1151,2,1,PIPE_V,233510,234034
control,RELU##1152,1152,2,1,PIPE_V,234034,234558
control,REDUCE##1153,1153,2,1,PIPE_V,234558,235082
control,COPY_IN##2198,2198,2,1,PIPE_MTE2,234628,235919
control,ADD##1154,1154,2,1,PIPE_V,235082,235606
control,COPY_OUT##2201,2201,2,1,PIPE_MTE3,235082,235087
control,RELU##1155,1155,2,1,PIPE_V,235606,236130
control,COPY_IN##2199,2199,2,1,PIPE_MTE2,235919,237013
control,RELU##1156,1156,2,1,PIPE_V,236130,236654
control,REDUCE##1157,1157,2,1,PIPE_V,236654,237178
control,ADD##1158,1158,2,1,PIPE_V,237178,237702
control,COPY_OUT##2202,2202,2,1,PIPE_MTE3,237178,237180
control,RELU##1159,1159,2,1,PIPE_V,237702,238226
control,RELU##1160,1160,2,1,PIPE_V,238226,238750
control,REDUCE##1161,1161,2,1,PIPE_V,238750,239274
control,ADD##1162,1162,2,1,PIPE_V,239274,239798
control,COPY_OUT##2203,2203,2,1,PIPE_MTE3,239274,239276
control,RELU##1163,1163,2,1,PIPE_V,239798,240322
control,RELU##1164,1164,2,1,PIPE_V,240322,240846
control,REDUCE##1165,1165,2,1,PIPE_V,240846,241370
control,COPY_OUT##2204,2204,2,1,PIPE_MTE3,241370,241372
control,COPY_IN##2236,2236,2,1,PIPE_MTE2,243518,245159
control,COPY_IN##2240,2240,2,1,PIPE_MTE2,245159,245162
control,ADD##1209,1209,2,1,PIPE_V,245162,245686
control,COPY_IN##2237,2237,2,1,PIPE_MTE2,245162,246804
control,RELU##1210,1210,2,1,PIPE_V,245686,246210
control,RELU##1211,1211,2,1,PIPE_V,246210,246734
control,REDUCE##1212,1212,2,1,PIPE_V,246734,247258
control,COPY_IN##2238,2238,2,1,PIPE_MTE2,246804,248095
control,ADD##1213,1213,2,1,PIPE_V,247258,247782
control,COPY_OUT##2241,2241,2,1,PIPE_MTE3,247258,247263
control,RELU##1214,1214,2,1,PIPE_V,247782,248306
control,COPY_IN##2239,2239,2,1,PIPE_MTE2,248095,249189
control,RELU##1215,1215,2,1,PIPE_V,248306,248830
control,REDUCE##1216,1216,2,1,PIPE_V,248830,249354
control,ADD##1217,1217,2,1,PIPE_V,249354,249878
control,COPY_OUT##2242,2242,2,1,PIPE_MTE3,249354,249356
control,RELU##1218,1218,2,1,PIPE_V,249878,250402
control,RELU##1219,1219,2,1,PIPE_V,250402,250926
control,REDUCE##1220,1220,2,1,PIPE_V,250926,251450
control,ADD##1221,1221,2,1,PIPE_V,251450,251974
control,COPY_OUT##2243,2243,2,1,PIPE_MTE3,251450,251452
control,RELU##1222,1222,2,1,PIPE_V,251974,252498
control,RELU##1223,1223,2,1,PIPE_V,252498,253022
control,REDUCE##1224,1224,2,1,PIPE_V,253022,253546
control,COPY_OUT##2244,2244,2,1,PIPE_MTE3,253546,253548
control,COPY_IN##2276,2276,2,1,PIPE_MTE2,255694,257335
control,COPY_IN##2280,2280,2,1,PIPE_MTE2,257335,257338
control,ADD##1268,1268,2,1,PIPE_V,257338,257862
control,COPY_IN##2277,2277,2,1,PIPE_MTE2,257338,258980
control,RELU##1269,1269,2,1,PIPE_V,257862,258386
control,RELU##1270,1270,2,1,PIPE_V,258386,258910
control,REDUCE##1271,1271,2,1,PIPE_V,258910,259434
control,COPY_IN##2278,2278,2,1,PIPE_MTE2,258980,260271
control,ADD##1272,1272,2,1,PIPE_V,259434,259958
control,COPY_OUT##2281,2281,2,1,PIPE_MTE3,259434,259439
control,RELU##1273,1273,2,1,PIPE_V,259958,260482
control,COPY_IN##2279,2279,2,1,PIPE_MTE2,260271,261365
control,RELU##1274,1274,2,1,PIPE_V,260482,261006
control,REDUCE##1275,1275,2,1,PIPE_V,261006,261530
control,ADD##1276,1276,2,1,PIPE_V,261530,262054
control,COPY_OUT##2282,2282,2,1,PIPE_MTE3,261530,261532
control,RELU##1277,1277,2,1,PIPE_V,262054,262578
control,RELU##1278,1278,2,1,PIPE_V,262578,263102
control,REDUCE##1279,1279,2,1,PIPE_V,263102,263626
control,ADD##1280,1280,2,1,PIPE_V,263626,264150
control,COPY_OUT##2283,2283,2,1,PIPE_MTE3,263626,263628
control,RELU##1281,1281,2,1,PIPE_V,264150,264674
control,RELU##1282,1282,2,1,PIPE_V,264674,265198
control,REDUCE##1283,1283,2,1,PIPE_V,265198,265722
control,COPY_OUT##2284,2284,2,1,PIPE_MTE3,265722,265724
control,COPY_IN##2316,2316,2,1,PIPE_MTE2,267870,269511
control,COPY_IN##2320,2320,2,1,PIPE_MTE2,269511,269514
control,ADD##1327,1327,2,1,PIPE_V,269514,270038
control,COPY_IN##2317,2317,2,1,PIPE_MTE2,269514,271156
control,RELU##1328,1328,2,1,PIPE_V,270038,270562
control,RELU##1329,1329,2,1,PIPE_V,270562,271086
control,REDUCE##1330,1330,2,1,PIPE_V,271086,271610
control,COPY_IN##2318,2318,2,1,PIPE_MTE2,271156,272447
control,ADD##1331,1331,2,1,PIPE_V,271610,272134
control,COPY_OUT##2321,2321,2,1,PIPE_MTE3,271610,271615
control,RELU##1332,1332,2,1,PIPE_V,272134,272658
control,COPY_IN##2319,2319,2,1,PIPE_MTE2,272447,273541
control,RELU##1333,1333,2,1,PIPE_V,272658,273182
control,REDUCE##1334,1334,2,1,PIPE_V,273182,273706
control,ADD##1335,1335,2,1,PIPE_V,273706,274230
control,COPY_OUT##2322,2322,2,1,PIPE_MTE3,273706,273708
control,RELU##1336,1336,2,1,PIPE_V,274230,274754
control,RELU##1337,1337,2,1,PIPE_V,274754,275278
control,REDUCE##1338,1338,2,1,PIPE_V,275278,275802
control,ADD##1339,1339,2,1,PIPE_V,275802,276326
control,COPY_OUT##2323,2323,2,1,PIPE_MTE3,275802,275804
control,RELU##1340,1340,2,1,PIPE_V,276326,276850
control,RELU##1341,1341,2,1,PIPE_V,276850,277374
control,REDUCE##1342,1342,2,1,PIPE_V,277374,277898
control,COPY_OUT##2324,2324,2,1,PIPE_MTE3,277898,277900
control,COPY_IN##2356,2356,2,1,PIPE_MTE2,280046,281687
control,COPY_IN##2360,2360,2,1,PIPE_MTE2,281687,281690
control,ADD##1386,1386,2,1,PIPE_V,281690,282214
control,COPY_IN##2357,2357,2,1,PIPE_MTE2,281690,283332
control,RELU##1387,1387,2,1,PIPE_V,282214,282738
control,RELU##1388,1388,2,1,PIPE_V,282738,283262
control,REDUCE##1389,1389,2,1,PIPE_V,283262,283786
control,COPY_IN##2358,2358,2,1,PIPE_MTE2,283332,284623
control,ADD##1390,1390,2,1,PIPE_V,283786,284310
control,COPY_OUT##2361,2361,2,1,PIPE_MTE3,283786,283791
control,RELU##1391,1391,2,1,PIPE_V,284310,284834
control,COPY_IN##2359,2359,2,1,PIPE_MTE2,284623,285717
control,RELU##1392,1392,2,1,PIPE_V,284834,285358
control,REDUCE##1393,1393,2,1,PIPE_V,285358,285882
control,ADD##1394,1394,2,1,PIPE_V,285882,286406
control,COPY_OUT##2362,2362,2,1,PIPE_MTE3,285882,285884
control,RELU##1395,1395,2,1,PIPE_V,286406,286930
control,RELU##1396,1396,2,1,PIPE_V,286930,287454
control,REDUCE##1397,1397,2,1,PIPE_V,287454,287978
control,ADD##1398,1398,2,1,PIPE_V,287978,288502
control,COPY_OUT##2363,2363,2,1,PIPE_MTE3,287978,287980
control,RELU##1399,1399,2,1,PIPE_V,288502,289026
control,RELU##1400,1400,2,1,PIPE_V,289026,289550
control,REDUCE##1401,1401,2,1,PIPE_V,289550,290074
control,COPY_OUT##2364,2364,2,1,PIPE_MTE3,290074,290076
control,COPY_IN##1446,1446,3,2,PIPE_MTE2,0,1641
control,RELU##45,45,3,2,PIPE_V,1641,2165
control,COPY_IN##1447,1447,3,2,PIPE_MTE2,1641,3282
control,RELU##46,46,3,2,PIPE_V,2165,2689
control,RELU##47,47,3,2,PIPE_V,2689,3213
control,REDUCE##48,48,3,2,PIPE_V,3213,3737
control,COPY_IN##1448,1448,3,2,PIPE_MTE2,3282,4926
control,RELU##49,49,3,2,PIPE_V,3737,4261
control,COPY_OUT##1450,1450,3,2,PIPE_MTE3,3737,3743
control,RELU##50,50,3,2,PIPE_V,4261,4785
control,RELU##51,51,3,2,PIPE_V,4785,5309
control,COPY_IN##1449,1449,3,2,PIPE_MTE2,4926,6570
control,REDUCE##52,52,3,2,PIPE_V,5309,5833
control,RELU##53,53,3,2,PIPE_V,5833,6357
control,COPY_OUT##1451,1451,3,2,PIPE_MTE3,5833,5839
control,RELU##54,54,3,2,PIPE_V,6357,6881
control,RELU##55,55,3,2,PIPE_V,6881,7405
control,REDUCE##56,56,3,2,PIPE_V,7405,7929
control,RELU##57,57,3,2,PIPE_V,7929,8453
control,COPY_OUT##1452,1452,3,2,PIPE_MTE3,7929,7932
control,RELU##58,58,3,2,PIPE_V,8453,8977
control,RELU##59,59,3,2,PIPE_V,8977,9501
control,REDUCE##60,60,3,2,PIPE_V,9501,10025
control,COPY_OUT##1453,1453,3,2,PIPE_MTE3,10025,10028
control,COPY_IN##1485,1485,3,2,PIPE_MTE2,12174,13815
control,COPY_IN##1489,1489,3,2,PIPE_MTE2,13815,13818
control,ADD##104,104,3,2,PIPE_V,13818,14342
control,COPY_IN##1486,1486,3,2,PIPE_MTE2,13818,15460
control,RELU##105,105,3,2,PIPE_V,14342,14866
control,RELU##106,106,3,2,PIPE_V,14866,15390
control,REDUCE##107,107,3,2,PIPE_V,15390,15914
control,COPY_IN##1487,1487,3,2,PIPE_MTE2,15460,16751
control,ADD##108,108,3,2,PIPE_V,15914,16438
control,COPY_OUT##1490,1490,3,2,PIPE_MTE3,15914,15919
control,RELU##109,109,3,2,PIPE_V,16438,16962
control,COPY_IN##1488,1488,3,2,PIPE_MTE2,16751,17845
control,RELU##110,110,3,2,PIPE_V,16962,17486
control,REDUCE##111,111,3,2,PIPE_V,17486,18010
control,ADD##112,112,3,2,PIPE_V,18010,18534
control,COPY_OUT##1491,1491,3,2,PIPE_MTE3,18010,18012
control,RELU##113,113,3,2,PIPE_V,18534,19058
control,RELU##114,114,3,2,PIPE_V,19058,19582
control,REDUCE##115,115,3,2,PIPE_V,19582,20106
control,ADD##116,116,3,2,PIPE_V,20106,20630
control,COPY_OUT##1492,1492,3,2,PIPE_MTE3,20106,20108
control,RELU##117,117,3,2,PIPE_V,20630,21154
control,RELU##118,118,3,2,PIPE_V,21154,21678
control,REDUCE##119,119,3,2,PIPE_V,21678,22202
control,COPY_OUT##1493,1493,3,2,PIPE_MTE3,22202,22204
control,COPY_IN##1525,1525,3,2,PIPE_MTE2,24350,25991
control,COPY_IN##1529,1529,3,2,PIPE_MTE2,25991,25994
control,ADD##163,163,3,2,PIPE_V,25994,26518
control,COPY_IN##1526,1526,3,2,PIPE_MTE2,25994,27636
control,RELU##164,164,3,2,PIPE_V,26518,27042
control,RELU##165,165,3,2,PIPE_V,27042,27566
control,REDUCE##166,166,3,2,PIPE_V,27566,28090
control,COPY_IN##1527,1527,3,2,PIPE_MTE2,27636,28927
control,ADD##167,167,3,2,PIPE_V,28090,28614
control,COPY_OUT##1530,1530,3,2,PIPE_MTE3,28090,28095
control,RELU##168,168,3,2,PIPE_V,28614,29138
control,COPY_IN##1528,1528,3,2,PIPE_MTE2,28927,30021
control,RELU##169,169,3,2,PIPE_V,29138,29662
control,REDUCE##170,170,3,2,PIPE_V,29662,30186
control,ADD##171,171,3,2,PIPE_V,30186,30710
control,COPY_OUT##1531,1531,3,2,PIPE_MTE3,30186,30188
control,RELU##172,172,3,2,PIPE_V,30710,31234
control,RELU##173,173,3,2,PIPE_V,31234,31758
control,REDUCE##174,174,3,2,PIPE_V,31758,32282
control,ADD##175,175,3,2,PIPE_V,32282,32806
control,COPY_OUT##1532,1532,3,2,PIPE_MTE3,32282,32284
control,RELU##176,176,3,2,PIPE_V,32806,33330
control,RELU##177,177,3,2,PIPE_V,33330,33854
control,REDUCE##178,178,3,2,PIPE_V,33854,34378
control,COPY_OUT##1533,1533,3,2,PIPE_MTE3,34378,34380
control,COPY_IN##1565,1565,3,2,PIPE_MTE2,36526,38167
control,COPY_IN##1569,1569,3,2,PIPE_MTE2,38167,38170
control,ADD##222,222,3,2,PIPE_V,38170,38694
control,COPY_IN##1566,1566,3,2,PIPE_MTE2,38170,39812
control,RELU##223,223,3,2,PIPE_V,38694,39218
control,RELU##224,224,3,2,PIPE_V,39218,39742
control,REDUCE##225,225,3,2,PIPE_V,39742,40266
control,COPY_IN##1567,1567,3,2,PIPE_MTE2,39812,41103
control,ADD##226,226,3,2,PIPE_V,40266,40790
control,COPY_OUT##1570,1570,3,2,PIPE_MTE3,40266,40271
control,RELU##227,227,3,2,PIPE_V,40790,41314
control,COPY_IN##1568,1568,3,2,PIPE_MTE2,41103,42197
control,RELU##228,228,3,2,PIPE_V,41314,41838
control,REDUCE##229,229,3,2,PIPE_V,41838,42362
control,ADD##230,230,3,2,PIPE_V,42362,42886
control,COPY_OUT##1571,1571,3,2,PIPE_MTE3,42362,42364
control,RELU##231,231,3,2,PIPE_V,42886,43410
control,RELU##232,232,3,2,PIPE_V,43410,43934
control,REDUCE##233,233,3,2,PIPE_V,43934,44458
control,ADD##234,234,3,2,PIPE_V,44458,44982
control,COPY_OUT##1572,1572,3,2,PIPE_MTE3,44458,44460
control,RELU##235,235,3,2,PIPE_V,44982,45506
control,RELU##236,236,3,2,PIPE_V,45506,46030
control,REDUCE##237,237,3,2,PIPE_V,46030,46554
control,COPY_OUT##1573,1573,3,2,PIPE_MTE3,46554,46556
